session_id,user_id,return_user,day_of_week,time_of_day,session_duration,num_pages_viewed,num_items_carted,has_viewed_shipping_info,scroll_depth,cart_value,discount_applied,shipping_fee,free_shipping_eligible,device_type,browser,referral_source,location,if_payment_page_reached,most_viewed_category,abandoned,engagement_intensity,scroll_engagement,is_weekend,has_multiple_items,has_high_engagement,research_behavior,quick_browse,engagement_score,peak_hours,returning_peak,day_sin,day_cos,time_sin,time_cos,pca1,pca2
S1412,U118,0,6,1,-1.0665521913044296,-1.4718126416384592,4,0,-0.7253880671576587,0.3255811945635797,1,5.3981627015177525,0,1,0,2,0,1,1,0,0.0,-0.7253880671576587,0,1,0,0,1,-0.48841132831542766,1,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.699013459624049,-0.5619710707195291
S1413,U493,0,4,0,-0.4819447198573759,1.6335342358876623,4,0,-1.4953437348821004,0.2930771300358977,1,5.634789603169249,0,1,1,1,16,0,1,0,0.0,-0.9154039762561393,0,1,1,0,1,0.13611150951514644,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,-0.9993648585830721,-0.9824541850419715
S1414,U346,0,4,3,0.8106547144979187,-1.4718126416384592,3,0,0.1215631673392271,0.2235931779861479,0,5.3981627015177525,0,1,3,0,38,1,6,1,-0.8128621265300613,0.1215631673392271,0,1,0,0,1,-0.3389469091507677,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.8594153465098305,-0.6177338981205477
S1415,U429,0,4,1,-0.1715250072129605,-1.2891451782545698,1,0,0.3140520842703376,-0.2424695858528301,1,0.0,1,1,2,0,26,0,4,0,0.0,0.3140520842703376,0,0,0,0,1,-0.26024833576958606,1,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1.165863733847515,0.09265701351705033
S1416,U441,1,1,3,1.118136701155163,-0.7411427881029011,5,0,0.8530210516774467,0.4541657137104343,1,5.4638318050256105,0,1,4,2,32,1,0,0,-0.34990318976990764,0.8530210516774467,0,1,0,0,1,-0.030946452860798418,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.42288481115640986,-0.3422727808235683
S1417,U295,0,3,2,-0.1480231993155915,-1.2891451782545698,8,1,1.2379988855396675,0.6086081068517037,0,5.537334267018537,0,2,2,2,21,1,7,1,0.0,1.2379988855396675,1,1,0,0,1,0.20280375786458843,1,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.8440463292216513,1.2796611132148996
S1418,U301,0,6,1,-0.8481812262580428,-0.0104729345673431,0,1,-0.1479213163643274,-2.8048422010665983,1,5.613128106388071,0,2,4,4,34,0,7,1,0.0,-0.1479213163643274,0,0,0,0,1,0.2713313278650936,1,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.40853722047119034,1.467421154126045
S1419,U487,0,5,1,-0.293930256678424,-0.7411427881029011,6,0,1.0840077519947793,0.480246867171982,0,0.0,1,0,3,1,14,0,0,0,0.0,1.0840077519947793,0,1,0,0,1,0.009816570547745207,1,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1.2414562702773002,0.26827024815968453
S1420,U11,1,1,0,-1.454332021611018,1.085531845735994,5,0,0.506541001201448,0.2373282327819978,0,5.659482215759621,0,2,3,3,28,0,2,1,0.0,0.4666293330694611,0,1,1,0,1,0.35520288410033884,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.3465916232203371,0.6064636755609598
S1421,U392,0,4,1,-1.186019714782722,1.268199309119883,2,0,-0.0709257495918832,-0.0259213730884345,0,5.3706380281276624,0,2,4,1,15,1,8,1,0.0,-0.05592634302971267,0,1,1,0,1,0.29802471278637493,1,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.19128071518482273,0.40156867129973656
S1422,U345,0,1,2,-0.1235421494224987,1.6335342358876623,0,1,-0.7638858505438807,-2.8048422010665983,0,0.0,1,2,2,3,0,0,8,1,0.0,-0.4676276956808225,0,0,1,0,1,0.5651944169755346,1,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-2.0909900102279284,0.9430047523401032
S1423,U421,0,2,2,0.3876221723452768,-1.2891451782545698,3,0,-0.879379200702547,0.2613562477048217,0,5.484796933490655,0,1,3,1,29,1,5,1,-0.9290318387430585,-0.879379200702547,0,1,0,0,1,-0.47085729004706156,1,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.7423385794285767,-1.116954694380466
S1424,U138,0,1,2,0.6559344791735728,1.450866772503773,8,1,1.0455099686085572,0.5390918106702727,0,4.997212273764115,0,0,4,1,26,0,6,0,0.8761619440570239,0.7206105952818203,0,1,1,0,1,0.8397753798017311,1,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-1.5862303788941319,1.129165808391896
S1425,U296,1,0,1,-0.9813581376764672,-0.5584753247190116,1,0,-1.4568459514958785,-0.2582338366318862,0,5.525452939131784,0,0,3,1,0,1,0,1,0.0,-1.4568459514958785,1,0,0,0,1,-0.3938472997388395,1,1,0.0,1.0,1.0,6.123233995736766e-17,0.6954801445079619,-0.7237513355451496
S1426,U21,1,0,1,1.4687053356242503,-0.1931403979512326,2,0,0.2755543008841155,0.1960849163537369,0,5.598421958998375,0,1,2,1,23,1,2,1,-0.0782355006748483,0.2755543008841155,1,1,0,0,1,0.0013341502400283228,1,1,0.0,1.0,1.0,6.123233995736766e-17,-0.4211305728337113,-0.5401498592048575
S1427,U391,0,1,0,0.9585202558521988,0.3548619922004358,1,0,-1.2258592511785458,-0.0102124337137657,0,4.700480365792417,0,1,1,3,22,1,1,0,0.18118882923987267,-1.2258592511785458,0,0,1,0,1,-0.1294373402933195,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,-0.9092802748899569,-1.2170858953262682
S1428,U388,1,4,2,-0.3066604026228322,-0.9238102514867906,1,1,0.968514401836113,-0.5259326535086978,1,0.0,1,0,4,4,21,1,4,0,0.0,0.968514401836113,0,0,0,0,1,0.24470567163607812,1,1,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.25039400026531167,1.8314361956135887
S1429,U90,1,2,0,-1.329968288154107,-1.2891451782545698,9,1,-1.4953437348821004,0.6177204251941443,1,0.0,1,0,4,0,6,0,5,0,0.0,-1.4953437348821004,0,1,0,0,1,-0.27955868580317783,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.949548363862869,-0.2169239171779677
S1430,U241,1,4,2,-0.3957714242336896,0.1721945288165463,7,0,-1.418348168109656,0.5494912721315515,1,0.0,1,2,1,4,27,0,1,0,0.0,-1.418348168109656,0,1,1,0,1,-0.2081359136745011,1,1,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.1813503985846988,-1.3903976700519793
S1431,U266,0,2,0,-0.5191559156948768,-1.10647771487068,2,0,-1.6493348684269886,0.0235679838884509,0,0.0,1,2,0,1,35,1,4,0,0.0,-1.6493348684269886,0,1,0,0,1,-0.5620046475348115,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.8678362988077201,-1.1817384770028594
S1432,U334,0,3,3,-1.7050179725162873,-0.9238102514867906,6,0,1.2379988855396675,0.5132106112818723,1,5.66988092298052,0,2,3,4,14,0,6,1,0.0,1.2379988855396675,1,1,0,0,1,-0.007737467720620977,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,2.1252073573288164,0.8974311818513999
S1433,U227,0,0,3,-1.0626352233215348,-1.6544801050223488,7,0,-1.1103659010198794,0.5432166825723597,0,0.0,1,0,4,0,24,1,0,0,0.0,-1.1103659010198794,1,1,0,0,1,-0.6010790878703957,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,1.9044840652284616,-1.1173063806397785
S1434,U470,1,2,2,0.8772431702071308,1.450866772503773,2,1,-0.0709257495918832,0.241516745420132,0,5.2832037287379885,0,1,3,0,19,1,4,0,0.7728709820495379,-0.048885087822010044,0,1,1,0,1,0.6427540999937703,1,1,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-2.2290565305979135,0.8283643295349188
S1435,U143,0,2,0,0.2603207129011948,0.3548619922004358,1,1,1.5459811526294442,-0.0973516547834922,0,0.0,1,2,2,1,20,1,4,0,0.2815648339092685,1.5459811526294442,0,0,1,0,1,0.6597189406092041,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,-0.8476440995587325,2.141682107170834
S1436,U93,0,3,1,-0.5201351576906006,0.5375294555843254,7,1,0.0060698171805609,0.5537122379968821,0,5.68697535633982,0,2,2,3,14,0,3,1,0.0,0.0060698171805609,1,1,1,0,1,0.4326948384263085,1,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,-0.5849384915236046,0.8685086560594344
S1437,U300,0,4,1,0.2867602467857349,-0.1931403979512326,2,1,1.6999722861743325,0.1937945129515621,1,0.0,1,0,4,2,1,0,8,0,-0.15009820083709302,1.6999722861743325,0,1,0,0,1,0.5527061279260473,1,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.38310340709299545,2.0875092304052925
S1438,U224,1,0,1,0.9663541918179884,-1.4718126416384592,6,0,0.4680432178152259,0.3255480435968325,0,4.867534450455582,0,1,4,2,27,1,0,0,-0.7484982348361655,0.4680432178152259,1,1,0,0,1,-0.2778023740379522,1,1,0.0,1.0,1.0,6.123233995736766e-17,1.002243417165563,-0.7141295026599739
S1439,U326,0,2,0,0.044887473841979,-0.9238102514867906,0,1,-0.6868902837714366,-2.8048422010665983,0,0.0,1,2,4,0,7,0,5,1,-0.8841241517519625,-0.6868902837714366,0,0,0,0,1,-0.04742932945848455,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,-0.31265243157436057,0.6595743388255512
S1440,U417,1,0,3,-1.2085422806843673,0.5375294555843254,5,1,-1.2258592511785458,0.4038536685091201,1,5.58724865840025,0,2,0,2,16,1,4,0,0.0,-1.2258592511785458,1,1,1,0,1,0.21529204691407577,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.5826410838574856,0.47644804967858023
S1441,U252,1,3,1,0.2691338908627081,1.085531845735994,8,0,-1.418348168109656,0.5814527215854138,0,0.0,1,1,0,4,23,0,8,0,0.8553328010160468,-1.3065928684459842,1,1,1,0,1,0.015511022362475257,1,1,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,-0.7676725329420422,-1.640574707201454
S1442,U497,0,6,2,0.8684299922456175,1.085531845735994,2,1,-0.7638858505438807,-0.0528574948997467,1,5.513428746164983,0,1,2,4,24,0,0,0,0.5809860954069365,-0.7036973199307329,0,1,1,0,1,0.43100625535334885,1,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-2.0996409917011283,0.3212009182903423
S1443,U47,1,0,3,-0.0843724695935504,-1.2891451782545698,6,0,-1.6878326518132107,0.4158494226988741,1,0.0,1,1,3,0,1,0,6,0,0.0,-1.6878326518132107,1,1,0,0,1,-0.6135278719769642,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9737538636986642,-1.7579297744633102
S1444,U241,0,6,2,-1.0831993052317328,-1.10647771487068,5,1,1.1225055353810014,0.2541490060423654,0,5.537334267018537,0,0,3,3,1,1,3,1,0.0,1.1225055353810014,0,1,0,0,1,0.22715163336771202,1,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.0136971269031105,1.8530093268849759
S1445,U179,1,5,0,-1.5640071251320733,0.1721945288165463,7,0,1.353492235698334,0.4629000203351212,0,0.0,1,0,1,2,35,1,8,0,0.0,1.353492235698334,0,1,1,0,1,0.2810203672280225,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1.3349155439777658,0.9470951404981077
S1446,U210,0,6,1,-0.8951848420527807,0.7201969189682149,2,0,-0.4559035834541041,-0.286456115438081,0,5.308267697401205,0,2,3,1,23,1,1,1,0.0,-0.4559035834541041,0,1,1,0,1,0.09589817881661651,1,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.020981001172995537,-0.030686187518326104
S1447,U171,1,5,2,-1.2408572665432498,-1.2891451782545698,2,0,-1.0333703342474354,0.1078867274810257,0,0.0,1,1,2,1,36,1,5,0,0.0,-1.0333703342474354,0,1,0,0,1,-0.4980326389860906,1,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1.4922747500177187,-0.5036161954290105
S1448,U165,1,6,0,-1.148808518945221,1.085531845735994,3,0,-0.2634146665229936,0.0653911720124696,0,0.0,1,2,0,4,20,1,1,0,0.0,-0.24265954753671704,0,1,1,0,1,0.2193261394051934,0,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,-0.06597762723630865,0.14603039658355824
S1449,U344,1,4,1,-1.306466480256738,0.9028643823521044,2,0,1.391990019084556,0.084210983609314,0,5.123963979403259,0,2,1,2,34,1,8,0,0.0,1.391990019084556,0,1,1,0,1,0.46673175329236083,1,1,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.4282663379351034,1.4053913795839914
S1450,U54,1,5,0,1.036859615510095,-0.0104729345673431,8,0,-1.264357034564768,0.516907220255332,1,0.0,1,2,0,3,6,0,6,0,-0.0051417066191478,-1.264357034564768,0,1,0,0,1,-0.22568995194286728,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,-0.3364868038086281,-1.9476349221825286
S1451,U440,0,1,2,-1.5669448511192443,-0.1931403979512326,3,0,-1.5723393016545444,0.1937456124665658,1,4.836281906951478,0,0,2,2,28,1,5,0,0.0,-1.5723393016545444,0,1,0,0,1,-0.3247700370283207,1,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.8090854528965707,-0.7196254066970205
S1452,U83,1,1,3,0.6373288812548223,0.1721945288165463,5,0,0.1600609507254492,0.4664192372654698,1,5.181783550292085,0,1,3,4,26,0,1,0,0.10516795421368197,0.1600609507254492,0,1,1,0,1,0.07041141295054701,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.13106551434867628,-0.5321043200045911
S1453,U169,1,6,2,-0.4897786558231656,1.085531845735994,7,1,-0.879379200702547,0.5874926152976482,0,4.477336814478207,0,0,3,0,1,1,8,0,0.0,-0.8100906520216598,0,1,1,0,1,0.410624743649077,1,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-1.174521725282331,0.31195832150151975
S1454,U211,0,3,2,-1.656055872730102,-0.0104729345673431,7,1,1.6229767194018885,0.3945157559920635,0,4.477336814478207,0,0,2,0,2,1,4,0,0.0,1.6229767194018885,1,1,0,0,1,0.583847840663928,1,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.716289471793742,2.3490712553557036
S1455,U356,0,1,3,1.7174328025380723,1.268199309119883,4,0,-0.6483925003852145,0.4185564856784863,0,5.5909869805108565,0,2,1,1,3,0,7,1,0.46669021877390665,-0.5112701889383554,0,1,1,0,1,0.19611715426501586,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-1.6884755161919422,-1.2918291208899
S1456,U254,1,0,0,-1.08515778922318,1.6335342358876623,4,1,1.007012185222335,0.407205456197799,0,5.438079308923196,0,1,3,2,5,0,3,1,0.0,0.6164622467646812,1,1,1,0,1,0.877710929774369,0,0,0.0,1.0,0.0,1.0,-1.0403844966254745,2.1562206483512907
S1457,U148,1,6,0,-1.4631451995725315,-1.4718126416384592,5,0,-0.7638858505438807,0.3156924721567044,1,0.0,1,1,0,2,22,1,3,0,0.0,-0.7638858505438807,0,1,0,0,1,-0.4952051655501849,0,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,1.9447658225919808,-0.5261642309364515
S1458,U340,1,6,2,0.0135517299788203,-1.4718126416384592,9,1,1.2764966689258896,0.6461428617424121,1,0.0,1,2,3,0,35,0,6,0,-1.4521337176043445,1.2764966689258896,0,1,0,0,1,0.1648682078919505,1,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.9522321828933962,1.133491469377741
S1459,U484,0,0,2,0.6853117390452841,-0.7411427881029011,6,0,0.4295454344290038,0.4692302463338532,0,5.424950017481403,0,2,2,1,35,1,5,1,-0.4397659916157427,0.4295454344290038,1,1,0,0,1,-0.10567866244312842,1,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.6098022240975501,-0.5546451990766151
S1460,U206,1,0,0,-0.4839032038488233,1.6335342358876623,9,0,-1.7263304351994329,0.6541984739251995,1,0.0,1,2,2,0,16,0,6,0,0.0,-1.056807012227292,1,1,1,0,1,0.09534848610660285,0,0,0.0,1.0,0.0,1.0,-0.7901885868406375,-1.592870900046412
S1461,U417,0,1,3,-0.7316514287669215,-0.3758078613351222,6,0,-0.6868902837714366,0.5901310430959373,0,5.442417710521793,0,0,2,1,36,1,0,1,0.0,-0.6868902837714366,0,1,0,0,1,-0.21324116783629876,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.8451351273635481,-0.7302138579789385
S1462,U390,1,1,1,0.9399146579334482,-1.2891451782545698,3,0,0.6220343513601142,0.3127100474303642,0,5.356586274672012,0,2,1,4,1,0,1,1,-0.6645370573300735,0.6220343513601142,0,1,0,0,1,-0.20589763789152793,1,1,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.761871980509143,-0.30739992371450864
S1463,U282,0,2,3,-0.6650629730577093,0.7201969189682149,5,1,0.0445676005667829,0.2299374083911932,0,5.176149732573829,0,0,1,2,36,1,4,0,0.0,0.0445676005667829,0,1,1,0,1,0.48421806286846103,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.7370751728790441,1.1514698869508881
S1464,U19,1,0,2,-1.7206858444478668,1.085531845735994,6,1,1.2379988855396675,0.5245321226818167,0,0.0,1,1,3,2,7,0,2,0,0.0,1.1404537696453303,1,1,1,0,1,0.784285791560727,1,1,0.0,1.0,1.2246467991473532e-16,-1.0,-0.17134195397945987,2.318739022789426
S1465,U233,1,5,0,-0.7649456566215276,-1.6544801050223488,4,0,0.506541001201448,0.2897406675773595,1,4.189654742026425,0,2,3,4,20,0,2,0,0.0,0.506541001201448,0,1,0,0,1,-0.3157379240105903,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1.9245165924047165,0.14131558838130234
S1466,U46,0,6,3,0.8370942483824588,-1.2891451782545698,4,0,-0.5713969336127703,0.3910354853738699,1,4.912654885736052,0,1,0,0,19,0,8,0,-0.7017305613958825,-0.5713969336127703,0,1,0,0,1,-0.4165065921690033,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.6255481006070133,-1.1711928593797976
S1467,U162,1,1,2,-1.3280098041626598,1.450866772503773,1,1,0.9300166184498908,-0.037328723627898,0,0.0,1,0,4,3,36,0,4,0,0.0,0.641007593581424,0,0,1,0,1,0.8193938680974593,1,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.95249391636932,2.4503364686239335
S1468,U130,0,5,1,1.494165627513067,-0.1931403979512326,6,1,0.1215631673392271,0.4182791841549068,0,5.5909869805108565,0,1,4,4,25,0,2,1,-0.07743687741531942,0.1215631673392271,0,1,0,0,1,0.27415880130099923,1,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,-1.1132526311522324,0.18444443503156635
S1469,U166,1,1,1,0.1868775632219166,-0.7411427881029011,5,0,-1.5723393016545444,0.4351048643080037,0,5.552959584921617,0,1,2,1,25,1,8,1,-0.6244475513472368,-1.5723393016545444,0,1,0,0,1,-0.45895819865050647,1,1,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.4112993288677107,-1.634952931847791
S1470,U60,1,1,3,0.3043866027087616,-1.6544801050223488,0,0,-0.5713969336127703,-2.8048422010665983,1,0.0,1,2,2,0,10,0,0,1,-1.2683970393337094,-0.5713969336127703,0,0,0,0,1,-0.5059653665837939,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.9581064500498248,-0.6415515868586708
S1471,U497,0,2,2,1.2865663244196408,-0.0104729345673431,3,0,-0.3404102332954378,0.0938674291378266,1,5.659482215759621,0,2,4,2,33,1,3,0,-0.004580201525534695,-0.3404102332954378,0,1,0,0,1,-0.06263785830869276,1,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-0.5329925441305692,-0.9608204990385504
S1472,U396,1,0,2,-0.7610286886386327,-0.7411427881029011,2,0,1.2764966689258896,0.0250189911478527,1,4.564348191467836,0,0,2,1,25,0,1,0,0.0,1.2764966689258896,1,1,0,0,1,0.043785756721531593,1,1,0.0,1.0,1.2246467991473532e-16,-1.0,1.3150452156790429,0.9424125087845737
S1473,U207,1,6,1,-1.3446569180899628,0.3548619922004358,2,0,-1.1873614677923237,0.2008593498031466,1,5.468060141135132,0,1,0,0,25,1,3,0,0.0,-1.1873614677923237,0,1,1,0,1,-0.12264350305856221,1,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.3257785673002768,-0.3942875459824783
S1474,U443,0,6,0,-1.031299479458376,-1.10647771487068,6,0,0.2370565174978934,0.4344322381599695,0,0.0,1,2,4,2,22,0,5,0,0.0,0.2370565174978934,0,1,0,0,1,-0.22910662303170523,0,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,1.7120644949109105,-0.06305242985865242
S1475,U264,0,4,0,0.8380734903781826,0.5375294555843254,9,1,0.8915188350636688,0.6096853509177771,0,5.389071729816501,0,2,4,1,22,1,3,1,0.29244176492297325,0.8915188350636688,0,1,1,0,1,0.5889530948257258,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,-0.9989619528708733,0.7665851234895833
S1476,U423,1,3,3,-0.2851170787169106,1.268199309119883,3,0,-1.341352601337212,0.1607991024922493,0,4.51085950651685,0,0,3,3,30,1,7,0,0.0,-1.0576828040287267,1,1,1,0,1,0.07382808403938496,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.8557509182214411,-0.9013637903849656
S1477,U1,1,0,3,-0.9882128316465332,-0.3758078613351222,7,1,-0.1094235329781053,0.6587455448920585,0,5.25227342804663,0,2,0,3,12,0,2,0,0.0,-0.1094235329781053,1,1,0,0,1,0.1886663906850603,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.29126326226694144,0.8734332467814725
S1478,U337,1,3,1,0.4218956421956066,-1.2891451782545698,8,1,0.9300166184498908,0.3916907631016945,1,0.0,1,1,1,2,3,0,0,0,-0.9066383917345359,0.9300166184498908,1,1,0,0,1,0.14845305998653024,1,1,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.49107213117060144,0.8503733758382142
S1479,U446,1,3,2,-0.3438715984603331,0.3548619922004358,2,1,-0.879379200702547,0.1894640428972587,1,5.147494476813453,0,0,0,0,30,0,5,0,0.0,-0.879379200702547,1,1,1,0,1,0.23170719481949592,1,1,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.9753714492253772,0.6322128784600719
S1480,U278,0,2,0,1.047631277463056,-0.5584753247190116,4,0,-0.2249168831367715,0.3976391878182049,0,5.497168225293202,0,2,1,1,32,0,2,1,-0.272742134223962,-0.2249168831367715,0,1,0,0,1,-0.17644450822660673,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.05936108470154797,-0.9389644087654166
S1481,U237,1,5,0,-0.4799862358659285,0.3548619922004358,3,1,0.6605321347463363,0.1449673881872192,0,0.0,1,1,3,3,38,0,7,0,0.0,0.6605321347463363,0,1,1,0,1,0.5034606842097868,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,-0.5455656456387463,1.6424315940667795
S1482,U212,0,2,0,-1.2114800066715383,-1.4718126416384592,9,0,-1.6878326518132107,0.6887129184709145,0,0.0,1,1,2,2,23,0,4,0,0.0,-1.6878326518132107,0,1,0,0,1,-0.6582572591843594,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,1.8342664757904683,-1.6153682944805927
S1483,U28,0,3,0,-0.2714076907767787,0.7201969189682149,5,0,1.2764966689258896,0.3703866570195456,0,4.812184355372417,0,0,4,1,32,1,6,0,0.0,1.2764966689258896,1,1,1,0,1,0.4016208543806937,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,0.16119299606608697,0.6362774588624905
S1484,U97,0,3,1,0.2916564567643534,-0.9238102514867906,9,0,1.5844789360156664,0.6133651485279087,0,4.605170185988092,0,1,0,2,27,0,0,0,-0.7152135899982021,1.5844789360156664,1,1,0,0,1,0.0534070673921945,1,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1.3277088624258844,0.09174953711930298
S1485,U266,0,5,0,1.1631818329584536,-0.1931403979512326,3,0,1.5459811526294442,0.3022198372978595,0,5.25227342804663,0,0,3,0,19,0,4,0,-0.08928532729358499,1.5459811526294442,0,1,0,0,1,0.2255307789870183,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.041066317752080084,0.35184123562355335
S1486,U186,0,6,2,0.6549552371778491,0.1721945288165463,7,1,1.0455099686085572,0.6481459744006133,1,0.0,1,0,2,3,17,0,8,0,0.104047846701996,1.0455099686085572,0,1,1,0,1,0.5266696693499643,1,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-0.7121967650567397,1.084837705498237
S1487,U319,0,4,0,-1.1821027467998273,-0.9238102514867906,2,1,0.0445676005667829,0.0391974268318641,0,0.0,1,1,0,2,10,1,5,0,0.0,0.0445676005667829,0,1,0,0,1,0.08165357800190357,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.5628461376552107,1.4488140566124206
S1488,U388,1,4,3,1.1475139610268743,-1.2891451782545698,4,0,-0.6098947169989924,0.3898856931125211,0,5.293304824724492,0,2,2,0,8,0,7,0,-0.6002965296850228,-0.6098947169989924,0,1,0,0,1,-0.4233004294037606,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.4592588983837684,-1.3170044198056385
S1489,U256,0,6,2,1.6723876707347818,1.268199309119883,0,0,-1.1488636844061015,-2.8048422010665983,0,4.158883083359672,0,0,4,0,26,1,1,1,0.4745566382482177,-0.9059015220591792,0,0,1,0,1,0.10779727021317129,1,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-1.96967591648842,-1.2521439574959248
S1490,U321,0,1,0,-1.7079556985034583,-1.4718126416384592,5,0,0.506541001201448,0.4141688034259592,1,5.44673737166631,0,1,4,2,3,1,6,1,0.0,0.506541001201448,0,1,0,0,1,-0.2710085368031949,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,2.325035793342297,0.4332131373677019
S1491,U227,0,2,1,-1.1634971488810768,-1.6544801050223488,4,0,0.0445676005667829,0.3911721060438631,1,0.0,1,1,4,0,2,1,3,0,0.0,0.0445676005667829,0,1,0,0,1,-0.39726397082767756,1,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,2.0352776378361686,-0.019697862658928502
S1492,U390,0,4,1,1.01433704960845,-0.5584753247190116,7,1,-0.6098947169989924,0.4423465324860594,0,5.288267030694535,0,1,1,0,10,0,0,0,-0.2772501875133404,-0.6098947169989924,0,1,0,0,1,0.05561711942582054,1,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.7000715277011009,-0.2582388709753351
S1493,U27,0,0,0,-0.743402332715606,0.7201969189682149,8,0,-1.418348168109656,0.5987409093234582,1,0.0,1,2,4,2,5,1,7,0,0.0,-1.418348168109656,1,1,1,0,1,-0.07394775205231527,0,0,0.0,1.0,0.0,1.0,0.013635532473094817,-1.2891768148989218
