session_id,user_id,return_user,day_of_week,time_of_day,session_duration,num_pages_viewed,num_items_carted,has_viewed_shipping_info,scroll_depth,cart_value,discount_applied,shipping_fee,free_shipping_eligible,device_type,browser,referral_source,location,if_payment_page_reached,most_viewed_category,abandoned
S1497,U68,1,Saturday,Night,1998,2,3,0,17,11220,0,238,0,Mobile,Chrome,Search Engine,"Bangalore, Karnataka",0,Home & Kitchen,1
S1498,U475,0,Wednesday,Afternoon,1999,8,3,0,61,12364,0,142,0,Mobile,Opera,Direct,"Jodhpur, Rajasthan",1,Beauty,0
S1499,U148,0,Friday,Night,1695,9,4,0,27,12474,1,197,0,Mobile,Chrome,Direct,"Kolkata, West Bengal",1,Automotive,0
S1500,U225,1,Thursday,Afternoon,1758,3,8,1,91,22355,1,0,1,Tablet,Chrome,Ads,"Ranchi, Jharkhand",0,Automotive,0
S1501,U451,0,Friday,Afternoon,2229,2,8,1,67,16720,0,269,0,Desktop,Opera,Direct,"Amritsar, Punjab",0,Home & Kitchen,1
S1502,U358,0,Thursday,Night,491,7,9,0,58,27263,0,0,1,Mobile,Safari,Direct,"Surat, Gujarat",1,Beauty,0
S1503,U249,0,Friday,Evening,2151,5,0,0,41,0,0,159,0,Mobile,Opera,Direct,"Warangal, Telangana",1,Electronics,1
S1504,U63,0,Monday,Evening,1955,5,7,0,57,10339,0,93,0,Tablet,Opera,Social Media,"Gaya, Bihar",1,Groceries,0
S1505,U15,0,Wednesday,Night,2003,13,0,0,54,0,0,74,0,Desktop,Chrome,Social Media,"Cuttack, Odisha",1,Clothing,1
S1506,U499,0,Wednesday,Afternoon,1400,6,1,0,63,2257,0,0,1,Tablet,Safari,Direct,"Siliguri, West Bengal",0,Toys,0
S1507,U323,0,Sunday,Afternoon,2488,18,6,0,94,17563,1,291,0,Tablet,Firefox,Search Engine,"Hyderabad, Telangana",1,Automotive,0
S1508,U312,0,Thursday,Afternoon,204,2,7,1,55,19409,1,0,1,Tablet,Safari,Search Engine,"Thiruvananthapuram, Kerala",1,Clothing,0
S1509,U410,1,Friday,Afternoon,3458,6,0,1,40,0,0,216,0,Desktop,Firefox,Direct,"Jodhpur, Rajasthan",0,Books,1
S1510,U123,1,Tuesday,Afternoon,2470,9,2,1,46,4204,0,0,1,Tablet,Edge,Direct,"Bhubaneswar, Odisha",0,Toys,0
S1511,U364,1,Sunday,Evening,1133,3,6,0,25,16508,0,88,0,Desktop,Firefox,Ads,"Darjeeling, West Bengal",1,Automotive,0
S1512,U82,1,Saturday,Afternoon,1148,1,8,1,55,18257,0,153,0,Tablet,Firefox,Direct,"Vadodara, Gujarat",1,Electronics,0
S1513,U160,1,Saturday,Night,2462,1,7,0,55,15239,0,0,1,Tablet,Edge,Social Media,"Warangal, Telangana",1,Books,0
S1514,U283,0,Sunday,Afternoon,859,19,7,0,87,21841,0,0,1,Desktop,Edge,Search Engine,"Ranchi, Jharkhand",0,Books,0
S1515,U8,0,Wednesday,Afternoon,3295,5,8,1,97,22052,0,0,1,Tablet,Edge,Email Campaign,"Amritsar, Punjab",0,Home & Kitchen,0
S1516,U283,0,Friday,Evening,3272,13,9,0,98,25128,1,0,1,Desktop,Firefox,Ads,"Chandigarh, Punjab",1,Beauty,0
S1517,U209,1,Friday,Morning,2933,19,2,0,70,4294,0,94,0,Desktop,Chrome,Social Media,"Jodhpur, Rajasthan",1,Clothing,0
S1518,U48,1,Monday,Morning,1211,12,7,1,55,15170,1,146,0,Tablet,Firefox,Search Engine,"Hyderabad, Telangana",0,Sports,0
S1519,U116,0,Saturday,Afternoon,2505,16,0,1,60,0,0,253,0,Mobile,Edge,Search Engine,"Hyderabad, Telangana",1,Automotive,1
S1520,U431,1,Tuesday,Evening,2016,19,7,1,71,20627,1,72,0,Desktop,Opera,Ads,"Varanasi, Uttar Pradesh",1,Electronics,0
S1521,U468,0,Wednesday,Afternoon,2987,3,6,0,44,10635,0,271,0,Desktop,Opera,Search Engine,"Shillong, Meghalaya",1,Clothing,1
S1522,U59,1,Monday,Morning,522,12,7,0,90,18782,0,147,0,Desktop,Chrome,Direct,"Madurai, Tamil Nadu",1,Books,0
S1523,U237,0,Tuesday,Evening,1834,5,0,1,51,0,0,0,1,Desktop,Firefox,Email Campaign,"Mumbai, Maharashtra",0,Home & Kitchen,1
S1524,U485,0,Wednesday,Night,2105,2,5,0,54,11224,0,144,0,Desktop,Firefox,Ads,"Bhubaneswar, Odisha",1,Groceries,0
S1525,U61,0,Monday,Night,867,7,6,0,77,15521,0,0,1,Mobile,Opera,Search Engine,"Mysore, Karnataka",0,Automotive,0
S1526,U332,0,Tuesday,Evening,246,13,4,0,84,12977,1,0,1,Desktop,Firefox,Social Media,"Gaya, Bihar",1,Clothing,0
S1527,U427,0,Wednesday,Night,1803,15,4,0,56,13569,1,0,1,Tablet,Chrome,Social Media,"Varanasi, Uttar Pradesh",0,Sports,0
S1528,U79,0,Saturday,Evening,791,3,6,0,88,13276,0,282,0,Desktop,Edge,Email Campaign,"Bhopal, Madhya Pradesh",1,Electronics,1
S1529,U256,1,Tuesday,Afternoon,1995,5,2,0,39,8741,0,55,0,Mobile,Opera,Search Engine,"Mysore, Karnataka",1,Beauty,0
S1530,U478,0,Friday,Afternoon,1273,8,5,0,33,9383,0,196,0,Tablet,Chrome,Ads,"Madurai, Tamil Nadu",1,Toys,0
S1531,U367,0,Thursday,Morning,1471,1,6,0,75,18044,1,227,0,Tablet,Opera,Direct,"Thiruvananthapuram, Kerala",1,Electronics,0
S1532,U150,1,Thursday,Afternoon,488,8,0,0,52,0,1,253,0,Mobile,Firefox,Search Engine,"Coimbatore, Tamil Nadu",0,Clothing,1
S1533,U261,1,Friday,Afternoon,2965,18,1,0,43,2801,0,148,0,Tablet,Firefox,Social Media,"Mumbai, Maharashtra",1,Toys,0
S1534,U362,0,Tuesday,Morning,1367,16,3,1,32,6229,0,215,0,Desktop,Edge,Email Campaign,"Kanpur, Uttar Pradesh",0,Electronics,1
S1535,U140,0,Friday,Evening,2344,18,7,0,70,12980,1,126,0,Desktop,Safari,Ads,"Shillong, Meghalaya",0,Groceries,0
S1536,U213,0,Thursday,Afternoon,1277,12,9,0,46,12399,0,75,0,Desktop,Firefox,Direct,"Hyderabad, Telangana",1,Books,0
S1537,U428,0,Thursday,Afternoon,1370,13,5,1,22,6790,0,0,1,Mobile,Safari,Search Engine,"Madurai, Tamil Nadu",1,Home & Kitchen,0
S1538,U248,1,Tuesday,Afternoon,830,13,0,0,80,0,0,270,0,Tablet,Edge,Email Campaign,"Kochi, Kerala",1,Electronics,1
S1539,U242,0,Thursday,Morning,817,10,9,0,16,27332,1,97,0,Tablet,Chrome,Search Engine,"Jaipur, Rajasthan",1,Toys,0
S1540,U125,0,Saturday,Evening,195,7,4,0,51,13197,0,229,0,Mobile,Edge,Direct,"Chennai, Tamil Nadu",1,Electronics,1
S1541,U234,1,Friday,Morning,851,14,6,1,47,15726,1,0,1,Tablet,Chrome,Direct,"Bangalore, Karnataka",1,Beauty,0
S1542,U283,0,Saturday,Night,230,16,5,1,61,11964,0,187,0,Desktop,Safari,Email Campaign,"Jodhpur, Rajasthan",1,Electronics,0
S1543,U75,0,Saturday,Afternoon,2266,15,8,1,53,18089,0,185,0,Tablet,Edge,Direct,"Bhubaneswar, Odisha",1,Automotive,0
S1544,U197,0,Tuesday,Night,2308,12,7,1,73,24941,0,182,0,Desktop,Chrome,Ads,"Siliguri, West Bengal",0,Automotive,0
S1545,U98,1,Friday,Evening,1640,9,3,0,22,11631,1,187,0,Mobile,Firefox,Social Media,"Pune, Maharashtra",1,Electronics,0
S1546,U472,0,Tuesday,Afternoon,1021,8,4,0,97,8965,0,252,0,Mobile,Safari,Ads,"Madurai, Tamil Nadu",1,Automotive,1
S1547,U307,1,Thursday,Night,2690,18,6,0,37,15261,0,242,0,Tablet,Edge,Search Engine,"Kochi, Kerala",0,Clothing,1
S1548,U261,0,Wednesday,Night,935,18,7,0,91,24445,0,297,0,Tablet,Edge,Email Campaign,"Jodhpur, Rajasthan",0,Toys,1
S1549,U383,0,Tuesday,Night,2478,13,4,1,10,9007,0,80,0,Desktop,Opera,Direct,"Jodhpur, Rajasthan",1,Groceries,0
S1550,U451,1,Tuesday,Afternoon,162,18,8,0,52,28136,1,0,1,Desktop,Firefox,Ads,"Kochi, Kerala",0,Books,0
S1551,U70,1,Wednesday,Afternoon,1061,15,9,0,51,25650,0,96,0,Desktop,Firefox,Email Campaign,"Gaya, Bihar",0,Groceries,0
S1552,U443,1,Sunday,Afternoon,1208,4,3,1,59,5591,1,0,1,Desktop,Edge,Search Engine,"Darjeeling, West Bengal",0,Automotive,0
S1553,U36,1,Thursday,Afternoon,3444,17,3,0,69,6341,1,130,0,Desktop,Opera,Search Engine,"Cuttack, Odisha",0,Groceries,0
S1554,U142,1,Friday,Morning,3083,5,7,0,10,20088,0,0,1,Tablet,Opera,Ads,"Ahmedabad, Gujarat",1,Books,0
S1555,U396,0,Monday,Night,2905,16,0,0,60,0,1,0,1,Desktop,Edge,Email Campaign,"Jamshedpur, Jharkhand",0,Automotive,1
S1556,U405,0,Sunday,Morning,1541,9,7,0,25,16288,0,0,1,Mobile,Firefox,Social Media,"Madurai, Tamil Nadu",0,Groceries,0
S1557,U438,1,Wednesday,Evening,3361,10,4,0,48,9740,0,0,1,Mobile,Firefox,Search Engine,"Bhubaneswar, Odisha",1,Home & Kitchen,0
S1558,U213,0,Monday,Night,717,18,0,0,24,0,0,267,0,Tablet,Opera,Direct,"Warangal, Telangana",0,Home & Kitchen,1
S1559,U175,1,Thursday,Afternoon,2989,17,3,0,42,6205,1,71,0,Tablet,Opera,Ads,"Jaipur, Rajasthan",1,Automotive,0
S1560,U479,1,Tuesday,Afternoon,1280,18,1,1,96,3962,0,179,0,Mobile,Safari,Search Engine,"Warangal, Telangana",1,Sports,0
S1561,U404,0,Tuesday,Afternoon,2840,7,3,1,62,8345,0,0,1,Tablet,Edge,Email Campaign,"Pune, Maharashtra",1,Electronics,0
S1562,U260,0,Sunday,Morning,482,4,7,0,26,14190,1,93,0,Desktop,Chrome,Email Campaign,"Cuttack, Odisha",1,Electronics,0
S1563,U137,1,Thursday,Afternoon,2679,5,4,0,98,9839,1,291,0,Tablet,Edge,Social Media,"Patna, Bihar",0,Toys,0
S1564,U421,0,Friday,Night,230,16,0,1,15,0,0,113,0,Desktop,Opera,Direct,"Bangalore, Karnataka",0,Groceries,1
S1565,U2,1,Friday,Night,3513,3,6,1,40,15730,0,0,1,Desktop,Chrome,Direct,"Lucknow, Uttar Pradesh",0,Automotive,0
S1566,U145,0,Saturday,Evening,2280,18,0,0,78,0,0,182,0,Mobile,Edge,Search Engine,"Surat, Gujarat",0,Automotive,1
S1567,U372,1,Thursday,Night,2770,14,8,0,49,25660,0,125,0,Desktop,Chrome,Ads,"Ludhiana, Punjab",1,Sports,0
S1568,U153,0,Thursday,Afternoon,512,15,2,1,39,6930,0,163,0,Tablet,Opera,Ads,"Mumbai, Maharashtra",0,Groceries,0
S1569,U429,1,Saturday,Night,2457,17,2,0,78,8188,0,0,1,Tablet,Chrome,Email Campaign,"Guwahati, Assam",1,Toys,0
S1570,U301,0,Thursday,Night,2035,1,5,0,85,13070,0,130,0,Desktop,Firefox,Search Engine,"Lucknow, Uttar Pradesh",0,Home & Kitchen,0
S1571,U297,0,Thursday,Morning,1717,17,9,0,16,18606,1,140,0,Mobile,Chrome,Ads,"Mangalore, Karnataka",0,Clothing,0
S1572,U338,0,Saturday,Night,2601,11,5,0,22,9273,0,180,0,Desktop,Safari,Social Media,"Kolkata, West Bengal",0,Clothing,0
S1573,U251,1,Sunday,Evening,2727,17,5,0,13,16707,0,0,1,Tablet,Safari,Direct,"Siliguri, West Bengal",0,Books,0
S1574,U444,1,Thursday,Night,3135,14,0,0,59,0,0,0,1,Mobile,Edge,Direct,"Mangalore, Karnataka",1,Automotive,1
S1575,U77,0,Thursday,Morning,3224,19,4,1,12,7090,0,110,0,Desktop,Safari,Search Engine,"Darjeeling, West Bengal",1,Electronics,0
S1576,U229,0,Tuesday,Morning,3026,7,5,0,21,10785,0,0,1,Tablet,Edge,Social Media,"Bhopal, Madhya Pradesh",1,Books,0
S1577,U276,0,Monday,Night,2113,13,7,0,74,16490,0,0,1,Mobile,Safari,Direct,"Pune, Maharashtra",1,Clothing,0
S1578,U248,1,Friday,Night,347,18,0,0,36,0,0,105,0,Mobile,Safari,Search Engine,"Pune, Maharashtra",1,Books,1
S1579,U177,1,Monday,Morning,1701,14,4,1,59,6055,0,204,0,Desktop,Opera,Email Campaign,"Vadodara, Gujarat",1,Clothing,1
S1580,U171,0,Sunday,Afternoon,3277,1,2,0,86,5348,0,201,0,Mobile,Opera,Search Engine,"Shillong, Meghalaya",0,Groceries,1
S1581,U283,0,Sunday,Night,1507,7,1,0,26,560,0,0,1,Mobile,Safari,Social Media,"Bhopal, Madhya Pradesh",0,Toys,0
S1582,U391,0,Tuesday,Morning,1973,8,7,0,81,15463,0,0,1,Mobile,Safari,Email Campaign,"Darjeeling, West Bengal",1,Books,0
S1583,U279,0,Wednesday,Night,667,18,6,1,41,12045,0,69,0,Tablet,Edge,Ads,"Hyderabad, Telangana",0,Books,0
S1584,U194,0,Monday,Morning,516,9,9,0,93,27247,0,116,0,Desktop,Opera,Email Campaign,"Bangalore, Karnataka",0,Groceries,0
S1585,U234,1,Wednesday,Afternoon,1824,1,6,0,60,12634,0,0,1,Mobile,Edge,Ads,"Mysore, Karnataka",0,Electronics,0
S1586,U478,0,Tuesday,Evening,1285,17,4,0,26,11140,1,152,0,Mobile,Edge,Email Campaign,"Warangal, Telangana",0,Automotive,0
S1587,U165,1,Friday,Night,1295,19,8,1,43,19150,0,291,0,Tablet,Opera,Social Media,"Madurai, Tamil Nadu",1,Electronics,1
S1588,U446,0,Wednesday,Night,1089,6,4,0,44,10877,1,0,1,Desktop,Opera,Email Campaign,"Mangalore, Karnataka",0,Automotive,0
S1589,U97,0,Tuesday,Evening,2731,3,1,1,33,1997,1,227,0,Tablet,Opera,Search Engine,"Warangal, Telangana",0,Groceries,0
S1590,U358,1,Sunday,Evening,2483,5,2,1,63,3784,1,0,1,Desktop,Opera,Search Engine,"Bangalore, Karnataka",0,Electronics,0
S1591,U123,1,Thursday,Night,506,2,3,1,27,11346,0,0,1,Desktop,Opera,Direct,"Kanpur, Uttar Pradesh",1,Beauty,0
S1592,U293,1,Friday,Afternoon,894,4,4,0,59,10503,1,118,0,Mobile,Firefox,Email Campaign,"Jaipur, Rajasthan",1,Clothing,0
S1593,U197,0,Saturday,Night,3237,10,2,1,55,5772,1,228,0,Desktop,Edge,Direct,"Ludhiana, Punjab",0,Toys,0
S1594,U120,0,Sunday,Evening,870,10,6,0,57,21246,0,232,0,Tablet,Safari,Search Engine,"Chennai, Tamil Nadu",1,Electronics,1
S1595,U439,1,Sunday,Morning,1484,11,4,0,42,3872,0,0,1,Desktop,Chrome,Direct,"Kanpur, Uttar Pradesh",0,Groceries,0
S1596,U398,0,Thursday,Afternoon,3227,16,4,1,96,15326,1,260,0,Desktop,Edge,Search Engine,"Bhopal, Madhya Pradesh",1,Books,0
S1597,U211,0,Friday,Night,1471,17,5,0,98,18945,0,91,0,Desktop,Safari,Social Media,"Madurai, Tamil Nadu",1,Beauty,0
S1598,U23,0,Friday,Night,1018,16,6,0,36,13180,0,89,0,Tablet,Opera,Direct,"Cuttack, Odisha",1,Home & Kitchen,0
S1599,U163,0,Monday,Morning,1535,7,9,0,10,20853,1,0,1,Mobile,Opera,Social Media,"Bhopal, Madhya Pradesh",0,Home & Kitchen,0
S1600,U382,1,Friday,Morning,2956,16,9,0,94,18665,0,147,0,Tablet,Opera,Direct,"Bhubaneswar, Odisha",0,Home & Kitchen,0
S1601,U243,0,Monday,Afternoon,868,3,7,0,68,15397,0,0,1,Tablet,Chrome,Email Campaign,"Bhopal, Madhya Pradesh",0,Beauty,0
S1602,U362,0,Wednesday,Afternoon,1038,16,8,1,19,25221,0,69,0,Tablet,Safari,Ads,"Amritsar, Punjab",0,Sports,0
S1603,U468,0,Sunday,Night,2523,8,3,1,34,11228,0,0,1,Tablet,Safari,Search Engine,"Gaya, Bihar",0,Books,0
S1604,U416,0,Friday,Night,785,12,4,0,93,11783,1,225,0,Desktop,Safari,Social Media,"Udaipur, Rajasthan",0,Groceries,0
S1605,U196,0,Sunday,Evening,2561,3,4,0,66,7698,0,66,0,Tablet,Safari,Search Engine,"Delhi, Delhi",0,Home & Kitchen,0
S1606,U198,0,Wednesday,Night,3422,17,7,1,75,19262,1,0,1,Tablet,Opera,Ads,"Mangalore, Karnataka",1,Sports,0
S1607,U340,0,Friday,Morning,1276,18,8,0,24,22674,0,0,1,Tablet,Opera,Social Media,"Kochi, Kerala",0,Automotive,0
S1608,U406,1,Sunday,Afternoon,2257,11,6,0,37,13181,0,249,0,Desktop,Firefox,Email Campaign,"Chennai, Tamil Nadu",1,Toys,1
S1609,U421,0,Sunday,Night,1963,4,4,0,22,11311,0,0,1,Mobile,Safari,Direct,"Indore, Madhya Pradesh",1,Electronics,0
S1610,U334,0,Monday,Afternoon,2866,16,2,0,23,9187,0,107,0,Desktop,Safari,Search Engine,"Jodhpur, Rajasthan",1,Clothing,0
S1611,U78,1,Sunday,Night,838,17,0,0,75,0,1,0,1,Desktop,Firefox,Ads,"Surat, Gujarat",1,Groceries,1
S1612,U254,1,Saturday,Morning,1032,9,8,0,43,20904,0,0,1,Desktop,Opera,Ads,"Guwahati, Assam",1,Electronics,0
S1613,U494,0,Thursday,Evening,2870,6,4,0,34,9469,1,106,0,Desktop,Firefox,Direct,"Bhopal, Madhya Pradesh",1,Home & Kitchen,0
S1614,U19,0,Friday,Evening,3109,2,8,0,63,26398,0,0,1,Desktop,Safari,Social Media,"Nagpur, Maharashtra",0,Groceries,0
S1615,U65,0,Tuesday,Afternoon,1598,9,9,0,88,22874,0,0,1,Mobile,Safari,Direct,"Patna, Bihar",1,Home & Kitchen,0
S1616,U258,1,Thursday,Morning,1476,6,3,1,21,9643,0,94,0,Mobile,Firefox,Social Media,"Udaipur, Rajasthan",1,Groceries,0
S1617,U495,1,Monday,Morning,3447,3,4,1,18,9613,1,274,0,Desktop,Safari,Social Media,"Udaipur, Rajasthan",0,Sports,0
S1618,U303,1,Saturday,Morning,2183,6,3,0,40,5564,0,0,1,Desktop,Opera,Ads,"Coimbatore, Tamil Nadu",0,Beauty,0
S1619,U170,0,Sunday,Night,658,7,1,0,87,1582,0,175,0,Mobile,Edge,Direct,"Delhi, Delhi",1,Books,0
S1620,U446,1,Saturday,Evening,3401,1,0,1,62,0,0,0,1,Tablet,Safari,Social Media,"Pune, Maharashtra",1,Electronics,1
S1621,U52,0,Sunday,Morning,284,1,7,0,52,19029,0,0,1,Desktop,Safari,Search Engine,"Patna, Bihar",1,Clothing,0
S1622,U448,0,Tuesday,Night,1613,5,3,1,47,11173,0,122,0,Desktop,Opera,Search Engine,"Warangal, Telangana",0,Groceries,0
S1623,U433,0,Wednesday,Afternoon,2220,6,4,0,51,6120,0,205,0,Tablet,Edge,Search Engine,"Shillong, Meghalaya",1,Beauty,1
S1624,U226,1,Sunday,Night,2358,13,5,1,81,16036,1,0,1,Mobile,Firefox,Email Campaign,"Ludhiana, Punjab",0,Toys,0
S1625,U52,0,Monday,Night,3364,2,7,0,57,15692,0,0,1,Tablet,Opera,Ads,"Amritsar, Punjab",1,Sports,0
S1626,U270,1,Thursday,Morning,900,15,7,0,76,22223,0,0,1,Mobile,Firefox,Direct,"Ranchi, Jharkhand",0,Beauty,0
S1627,U467,0,Wednesday,Afternoon,1874,15,6,1,75,11871,0,96,0,Desktop,Safari,Email Campaign,"Indore, Madhya Pradesh",1,Electronics,0
S1628,U234,0,Wednesday,Evening,773,13,3,0,25,8081,0,0,1,Tablet,Firefox,Email Campaign,"Chandigarh, Punjab",0,Groceries,0
S1629,U8,0,Sunday,Afternoon,1166,14,5,0,92,15406,0,297,0,Tablet,Safari,Email Campaign,"Ahmedabad, Gujarat",0,Automotive,1
S1630,U370,0,Sunday,Afternoon,184,7,3,0,25,7469,1,191,0,Desktop,Opera,Search Engine,"Jodhpur, Rajasthan",0,Home & Kitchen,0
S1631,U74,1,Monday,Afternoon,3306,14,6,1,40,12990,1,267,0,Desktop,Opera,Direct,"Indore, Madhya Pradesh",0,Toys,0
S1632,U210,0,Thursday,Afternoon,1152,10,0,0,67,0,0,201,0,Desktop,Safari,Search Engine,"Jodhpur, Rajasthan",1,Books,1
S1633,U446,1,Sunday,Morning,3178,17,4,0,37,10286,0,0,1,Mobile,Firefox,Email Campaign,"Patna, Bihar",0,Electronics,0
S1634,U336,1,Monday,Night,2991,14,9,0,13,20455,1,0,1,Tablet,Edge,Direct,"Gaya, Bihar",0,Beauty,0
S1635,U497,1,Sunday,Evening,1339,8,9,0,19,26232,1,89,0,Mobile,Opera,Search Engine,"Jaipur, Rajasthan",0,Books,0
S1636,U80,0,Sunday,Evening,1810,4,3,0,60,10801,0,86,0,Tablet,Opera,Direct,"Gaya, Bihar",1,Toys,0
S1637,U39,0,Tuesday,Night,89,16,6,0,27,24013,0,0,1,Mobile,Firefox,Direct,"Udaipur, Rajasthan",0,Electronics,1
S1638,U241,0,Tuesday,Evening,2388,13,8,0,56,17658,1,63,0,Mobile,Chrome,Direct,"Chennai, Tamil Nadu",0,Groceries,0
S1639,U401,1,Sunday,Afternoon,3031,18,4,0,41,8441,0,213,0,Tablet,Safari,Ads,"Thiruvananthapuram, Kerala",1,Home & Kitchen,1
S1640,U497,1,Saturday,Morning,2077,14,3,0,39,7794,0,231,0,Tablet,Firefox,Email Campaign,"Cuttack, Odisha",1,Beauty,1
S1641,U136,0,Friday,Afternoon,3368,18,8,0,45,17303,1,223,0,Tablet,Firefox,Social Media,"Coimbatore, Tamil Nadu",1,Books,0
S1642,U174,1,Saturday,Afternoon,3379,5,4,0,18,11929,1,230,0,Mobile,Opera,Social Media,"Siliguri, West Bengal",1,Sports,0
S1643,U320,0,Wednesday,Morning,2475,9,8,0,45,26267,0,162,0,Tablet,Safari,Ads,"Jaipur, Rajasthan",0,Groceries,0
S1644,U355,1,Sunday,Evening,554,3,7,1,38,16930,0,254,0,Tablet,Firefox,Social Media,"Warangal, Telangana",1,Home & Kitchen,1
S1645,U204,0,Saturday,Morning,3156,8,3,0,25,5921,0,123,0,Tablet,Edge,Email Campaign,"Chennai, Tamil Nadu",1,Electronics,0
S1646,U333,1,Friday,Night,1669,10,6,1,30,14621,1,0,1,Desktop,Safari,Social Media,"Madurai, Tamil Nadu",1,Sports,0
S1647,U42,0,Saturday,Night,777,19,4,0,73,11792,1,291,0,Mobile,Firefox,Email Campaign,"Cuttack, Odisha",0,Sports,0
S1648,U437,1,Thursday,Night,1076,3,9,0,75,25061,1,286,0,Desktop,Edge,Ads,"Madurai, Tamil Nadu",1,Beauty,0
S1649,U169,1,Tuesday,Morning,1397,11,3,0,68,7477,0,128,0,Tablet,Edge,Direct,"Warangal, Telangana",0,Books,0
S1650,U437,1,Friday,Night,665,11,4,0,37,16277,0,72,0,Mobile,Safari,Email Campaign,"Bangalore, Karnataka",1,Home & Kitchen,0
S1651,U346,0,Tuesday,Afternoon,434,17,4,1,64,6113,0,154,0,Mobile,Opera,Social Media,"Kolkata, West Bengal",0,Automotive,0
S1652,U440,0,Sunday,Afternoon,2746,16,8,1,40,23381,0,266,0,Tablet,Edge,Ads,"Warangal, Telangana",0,Clothing,1
S1653,U274,0,Tuesday,Night,2020,7,8,1,42,17261,0,0,1,Tablet,Opera,Email Campaign,"Mumbai, Maharashtra",1,Automotive,0
S1654,U195,0,Sunday,Night,1108,4,5,0,96,13290,0,0,1,Desktop,Safari,Email Campaign,"Udaipur, Rajasthan",0,Toys,0
S1655,U489,0,Tuesday,Night,1417,19,3,0,69,9644,0,291,0,Tablet,Firefox,Email Campaign,"Bangalore, Karnataka",1,Sports,1
S1656,U163,1,Sunday,Night,3486,12,1,0,50,878,1,0,1,Mobile,Safari,Social Media,"Pune, Maharashtra",1,Home & Kitchen,0
S1657,U321,0,Monday,Morning,175,15,2,1,90,7487,0,71,0,Desktop,Opera,Search Engine,"Jaipur, Rajasthan",1,Electronics,0
S1658,U368,0,Friday,Morning,2155,11,1,0,55,570,1,191,0,Mobile,Chrome,Search Engine,"Hyderabad, Telangana",0,Beauty,0
S1659,U455,0,Wednesday,Afternoon,1861,5,4,0,58,9781,0,256,0,Tablet,Safari,Email Campaign,"Surat, Gujarat",1,Books,1
S1660,U389,0,Friday,Evening,2206,5,5,0,74,13556,1,296,0,Tablet,Chrome,Social Media,"Bhopal, Madhya Pradesh",1,Home & Kitchen,0
S1661,U250,1,Wednesday,Afternoon,1542,15,4,0,51,13247,0,223,0,Tablet,Edge,Direct,"Siliguri, West Bengal",0,Automotive,1
S1662,U447,0,Friday,Morning,1606,18,1,1,32,653,0,237,0,Desktop,Opera,Search Engine,"Chennai, Tamil Nadu",1,Automotive,1
S1663,U278,1,Friday,Afternoon,1680,11,4,0,36,12455,0,0,1,Tablet,Edge,Email Campaign,"Jaipur, Rajasthan",0,Groceries,0
S1664,U19,0,Tuesday,Afternoon,2512,12,8,0,98,24091,0,225,0,Tablet,Chrome,Social Media,"Amritsar, Punjab",0,Clothing,1
S1665,U317,1,Wednesday,Morning,3345,2,3,0,41,10255,0,277,0,Mobile,Chrome,Social Media,"Ludhiana, Punjab",1,Sports,1
S1666,U36,1,Saturday,Evening,744,15,9,1,92,19561,1,81,0,Mobile,Firefox,Direct,"Shillong, Meghalaya",1,Toys,0
S1667,U121,0,Wednesday,Morning,3010,4,1,0,97,4802,0,207,0,Desktop,Safari,Direct,"Chennai, Tamil Nadu",0,Toys,1
S1668,U324,1,Wednesday,Afternoon,2610,18,2,1,12,7460,0,0,1,Desktop,Edge,Direct,"Mysore, Karnataka",0,Beauty,0
S1669,U351,0,Friday,Morning,1531,6,2,0,69,5483,0,51,0,Tablet,Edge,Ads,"Chandigarh, Punjab",1,Automotive,0
S1670,U472,1,Wednesday,Evening,3001,19,8,1,85,19527,0,229,0,Mobile,Opera,Direct,"Ranchi, Jharkhand",0,Sports,1
S1671,U148,0,Sunday,Evening,1659,11,3,1,88,9604,1,138,0,Mobile,Opera,Direct,"Madurai, Tamil Nadu",0,Home & Kitchen,0
S1672,U117,1,Friday,Morning,2365,2,0,0,26,0,0,0,1,Desktop,Safari,Ads,"Bhubaneswar, Odisha",1,Books,1
S1673,U383,1,Saturday,Morning,2951,8,0,0,41,0,0,293,0,Tablet,Opera,Direct,"Kochi, Kerala",0,Books,1
S1674,U47,1,Sunday,Morning,2228,11,6,0,16,10442,1,275,0,Mobile,Opera,Direct,"Thiruvananthapuram, Kerala",1,Groceries,0
S1675,U223,1,Monday,Night,869,5,6,0,92,15637,0,225,0,Desktop,Edge,Search Engine,"Vadodara, Gujarat",0,Beauty,1
S1676,U51,0,Tuesday,Afternoon,1037,18,1,1,80,3383,1,205,0,Mobile,Firefox,Direct,"Shillong, Meghalaya",1,Groceries,0
S1677,U390,0,Sunday,Afternoon,2161,18,8,0,78,21698,0,93,0,Desktop,Safari,Social Media,"Indore, Madhya Pradesh",0,Beauty,0
S1678,U325,0,Sunday,Evening,3126,14,8,0,67,20744,0,275,0,Mobile,Chrome,Ads,"Mangalore, Karnataka",1,Books,1
S1679,U361,0,Thursday,Afternoon,1414,10,4,0,49,5773,0,281,0,Mobile,Edge,Search Engine,"Hyderabad, Telangana",0,Electronics,1
S1680,U447,1,Monday,Night,843,3,2,0,94,3147,0,0,1,Mobile,Edge,Direct,"Ludhiana, Punjab",1,Books,0
